raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
"METAR KLUM 280135Z AUTO 30019G24KT 10SM SCT006 OVC013 13/13 A2949 RMK AO2 T01340134 PWINO",KLUM,2026-04-28T01:35:00.000Z,44.8936,-91.8666,13.4,13.4,300,19,24,10+,29.49,,,TRUE,TRUE,,,,,TRUE,,SCT,600,OVC,1300,,,,,MVFR,,,,,,,,,,,,METAR,271
"METAR KLQK 280135Z AUTO 12003KT 10SM CLR 13/12 A3016 RMK AO2 T01260115",KLQK,2026-04-28T01:35:00.000Z,34.8069,-82.7047,12.6,11.5,120,3,,10+,30.16,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,291
"METAR KGZL 280135Z AUTO 00000KT 4SM HZ CLR 22/18 A2976 RMK AO2",KGZL,2026-04-28T01:35:00.000Z,35.2913,-95.0956,22,18,0,0,,4,29.76,,,TRUE,TRUE,,,,,,HZ,,,,,,,,,MVFR,,,,,,,,,,,,METAR,176
"METAR KLNA 280135Z AUTO 03008KT 10SM CLR 26/18 A3004 RMK AO2 T02560176",KLNA,2026-04-28T01:35:00.000Z,26.5925,-80.0848,25.6,17.6,30,8,,10+,30.04,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,3
"METAR KLHM 280135Z AUTO 00000KT 10SM CLR 19/05 A2999 RMK AO1",KLHM,2026-04-28T01:35:00.000Z,38.9149,-121.3516,19,5,0,0,,10+,29.99,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,36
"METAR K3L4 280135Z AUTO 15010G15KT 25/24 A2993 RMK A01",K3L4,2026-04-28T01:35:00.000Z,29.8000,-92.8040,25,24,150,10,15,,29.93,,,TRUE,TRUE,,,,,,,,,,,,,,,null,,,,,,,,,,,,METAR,1
"METAR KHPT 280135Z AUTO 29020G27KT 10SM OVC015 08/06 A2968 RMK AO2",KHPT,2026-04-28T01:35:00.000Z,42.7175,-93.2244,8,6,290,20,27,10+,29.68,,,TRUE,TRUE,,,,,,,OVC,1500,,,,,,,MVFR,,,,,,,,,,,,METAR,354
"METAR KCRX 280135Z AUTO 18007G12KT 10SM BKN049 BKN055 OVC070 27/19 A2988 RMK AO2 LTG DSNT SW",KCRX,2026-04-28T01:35:00.000Z,34.9209,-88.6071,27,19,180,7,12,10+,29.88,,,TRUE,TRUE,,,,,,,BKN,4900,BKN,5500,OVC,7000,,,VFR,,,,,,,,,,,,METAR,128
"METAR K9S9 280135Z AUTO 27014KT 10SM OVC100 15/03 A2997 RMK AO2",K9S9,2026-04-28T01:35:00.000Z,45.4551,-119.6859,15,3,270,14,,10+,29.97,,,TRUE,TRUE,,,,,,,OVC,10000,,,,,,,VFR,,,,,,,,,,,,METAR,498
"METAR KLDM 280135Z AUTO 17012G18KT 10SM FEW041 BKN065 BKN120 19/13 A2959 RMK AO2",KLDM,2026-04-28T01:35:00.000Z,43.9614,-86.4107,19,13,170,12,18,10+,29.59,,,TRUE,TRUE,,,,,,,FEW,4100,BKN,6500,BKN,12000,,,VFR,,,,,,,,,,,,METAR,194
"METAR KHRJ 280135Z AUTO 00000KT 10SM CLR 12/10 A3024 RMK AO2 T01240100",KHRJ,2026-04-28T01:35:00.000Z,35.3794,-78.7356,12.4,10,0,0,,10+,30.24,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,55
"METAR KCPC 280135Z AUTO 00000KT 10SM CLR 13/11 A3024 RMK AO2 T01300105",KCPC,2026-04-28T01:35:00.000Z,34.2753,-78.7146,13,10.5,0,0,,10+,30.24,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,27
"METAR KK62 280135Z AUTO 06011G17KT 4SM RA BKN005 BKN008 OVC034 16/16 A2993 RMK AO2 P0015",KK62,2026-04-28T01:35:00.000Z,38.7018,-84.3964,16,16,60,11,17,4,29.93,,,TRUE,TRUE,,,,,,RA,BKN,500,BKN,800,OVC,3400,,,IFR,,,,,,0.15,,,,,,METAR,274
"METAR KK24 280135Z AUTO 14011G15KT 120V180 10SM SCT065 OVC090 24/13 A2990 RMK AO2 T02350130",KK24,2026-04-28T01:35:00.000Z,37.0097,-85.1027,23.5,13,140,11,15,10+,29.90,,,TRUE,TRUE,,,,,,,SCT,6500,OVC,9000,,,,,VFR,,,,,,,,,,,,METAR,1011
"METAR KJOT 280135Z AUTO 22004KT 10SM SCT008 SCT060 BKN085 17/17 A2959 RMK AO2 P0003 T01710170",KJOT,2026-04-28T01:35:00.000Z,41.5175,-88.1790,17.1,17,220,4,,10+,29.59,,,TRUE,TRUE,,,,,,,SCT,800,SCT,6000,BKN,8500,,,VFR,,,,,,0.03,,,,,,METAR,175
"METAR KIXA 280135Z AUTO 00000KT 10SM CLR 12/08 A3025 RMK AO2",KIXA,2026-04-28T01:35:00.000Z,36.3310,-77.6333,12,8,0,0,,10+,30.25,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,43
"METAR KINJ 280135Z AUTO 17008KT 5SM HZ CLR 28/23 A2979 RMK AO2 LTG DSNT NE T02750230",KINJ,2026-04-28T01:35:00.000Z,32.0844,-97.0959,27.5,23,170,8,,5,29.79,,,TRUE,TRUE,,,,,,HZ,,,,,,,,,MVFR,,,,,,,,,,,,METAR,208
"METAR KINF 280135Z AUTO 05006KT 10SM CLR 21/18 A3011 RMK AO2",KINF,2026-04-28T01:35:00.000Z,28.8062,-82.3190,21,18,50,6,,10+,30.11,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,14
"METAR KSEP 280135Z AUTO 16006KT 10SM CLR 27/20 A2983 RMK AO2 T02700200",KSEP,2026-04-28T01:35:00.000Z,32.2150,-98.1793,27,20,160,6,,10+,29.83,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,399
"METAR KSMD 280135Z AUTO 16014G23KT 9SM FEW033 SCT046 BKN065 17/14 A2971 RMK A01",KSMD,2026-04-28T01:35:00.000Z,41.1440,-85.1492,17,14,160,14,23,9,29.71,,,TRUE,TRUE,,,,,,,FEW,3300,SCT,4600,BKN,6500,,,VFR,,,,,,,,,,,,METAR,252
"METAR KPZQ 280135Z AUTO 15015G20KT 10SM OVC100 15/04 A2973 RMK AO2",KPZQ,2026-04-28T01:35:00.000Z,45.4085,-83.8120,15,4,150,15,20,10+,29.73,,,TRUE,TRUE,,,,,,,OVC,10000,,,,,,,VFR,,,,,,,,,,,,METAR,199
"METAR KIKW 280135Z AUTO 13008KT 10SM BKN100 OVC120 17/08 A2972 RMK AO2",KIKW,2026-04-28T01:35:00.000Z,43.6643,-84.2613,17,8,130,8,,10+,29.72,,,TRUE,TRUE,,,,,,,BKN,10000,OVC,12000,,,,,VFR,,,,,,,,,,,,METAR,190
"METAR KGNT 280135Z AUTO 27016G19KT 10SM CLR 17/M22 A2996 RMK AO2 T01661219",KGNT,2026-04-28T01:35:00.000Z,35.1653,-107.9021,16.6,-21.9,270,16,19,10+,29.96,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,1988
"METAR K9MN 280135Z AUTO 26012G30KT 230V070 10SM OVC006 09/09 A2956 RMK AO1 T00900091",K9MN,2026-04-28T01:35:00.000Z,44.0198,-92.4829,9,9.1,260,12,30,10+,29.56,,,TRUE,TRUE,,,,,,,OVC,600,,,,,,,IFR,,,,,,,,,,,,METAR,308
"METAR KSYN 280135Z AUTO 30012G17KT 10SM OVC011 09/08 A2959 RMK AO2 T00910080",KSYN,2026-04-28T01:35:00.000Z,44.4740,-93.0140,9.1,8,300,12,17,10+,29.59,,,TRUE,TRUE,,,,,,,OVC,1100,,,,,,,MVFR,,,,,,,,,,,,METAR,280
"METAR KELO 280135Z AUTO 34010KT 5SM -RA BR OVC005 05/05 A2949 RMK AO2 CIG 004V008 P0008 T00520050 $",KELO,2026-04-28T01:35:00.000Z,47.8287,-91.8371,5.2,5,340,10,,5,29.49,,,TRUE,TRUE,TRUE,,,,,-RA BR,OVC,500,,,,,,,IFR,,,,,,0.08,,,,,,METAR,438
"METAR KHCR 280135Z AUTO 05004KT 7SM -RA FEW015 BKN023 OVC030 05/01 A2994 RMK AO2 RAB0053 BKN V OVC P0000 T00520012 $",KHCR,2026-04-28T01:35:00.000Z,40.4774,-111.4329,5.2,1.2,50,4,,7,29.94,,,TRUE,TRUE,TRUE,,,,,-RA,FEW,1500,BKN,2300,OVC,3000,,,MVFR,,,,,,0.005,,,,,,METAR,1708
"METAR KJPX 280135Z AUTO 00000KT 10SM CLR 09/01 A3026 RMK AO2 T00870011",KJPX,2026-04-28T01:35:00.000Z,40.9605,-72.2511,8.7,1.1,0,0,,10+,30.26,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,10
"METAR K28J 280135Z AUTO 01006G13KT 10SM OVC016 19/17 A3014 RMK AO2 TSNO",K28J,2026-04-28T01:35:00.000Z,29.6602,-81.6918,19,17,10,6,13,10+,30.14,,,TRUE,TRUE,,,TRUE,,,,OVC,1600,,,,,,,MVFR,,,,,,,,,,,,METAR,9
"METAR K15M 280135Z AUTO 18007G15KT 10SM BKN060 26/22 A2992 RMK AO2 T02620222 $",K15M,2026-04-28T01:35:00.000Z,34.7745,-88.1676,26.2,22.2,180,7,15,10+,29.92,,,TRUE,TRUE,TRUE,,,,,,BKN,6000,,,,,,,VFR,,,,,,,,,,,,METAR,192
"METAR KJSV 280135Z AUTO 00000KT 10SM CLR 23/15 A2977 RMK AO2",KJSV,2026-04-28T01:35:00.000Z,35.4381,-94.8012,23,15,0,0,,10+,29.77,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,158
"METAR K01M 280135Z AUTO 19009G17KT 10SM CLR 26/19 A2992 RMK AO2 T02610185",K01M,2026-04-28T01:35:00.000Z,34.4940,-88.2030,26.1,18.5,190,9,17,10+,29.92,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,175
"METAR KC08 280135Z AUTO 23013G23KT 10SM CLR 09/M14 A2998 RMK AO2",KC08,2026-04-28T01:35:00.000Z,38.0138,-105.3731,9,-14,230,13,23,10+,29.98,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,2527
"METAR KMIO 280135Z AUTO 33006KT 10SM CLR 21/17 A2981 RMK A01",KMIO,2026-04-28T01:35:00.000Z,36.9128,-94.8893,21,17,330,6,,10+,29.81,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,245
"METAR KSAZ 280135Z AUTO 33016KT 10SM OVC015 05/03 A2970 RMK AO2",KSAZ,2026-04-28T01:35:00.000Z,46.3785,-94.8016,5,3,330,16,,10+,29.70,,,TRUE,TRUE,,,,,,,OVC,1500,,,,,,,MVFR,,,,,,,,,,,,METAR,391
"METAR KMKN 280135Z AUTO 16007KT 10SM CLR 26/15 A2982 RMK AO2 T02630147",KMKN,2026-04-28T01:35:00.000Z,31.9240,-98.5978,26.3,14.7,160,7,,10+,29.82,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,428
"METAR KMMI 280135Z AUTO VRB06G14KT 10SM CLR 22/11 A3005 RMK A01",KMMI,2026-04-28T01:35:00.000Z,35.3952,-84.5612,22,11,0,6,14,10+,30.05,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,252
"METAR KRMY 280135Z AUTO 15011G20KT 10SM SCT028 OVC085 18/13 A2971 RMK AO2 T01800132",KRMY,2026-04-28T01:35:00.000Z,42.2524,-84.9526,18,13.2,150,11,20,10+,29.71,,,TRUE,TRUE,,,,,,,SCT,2800,OVC,8500,,,,,VFR,,,,,,,,,,,,METAR,285
"METAR KCVH 280135Z AUTO 24010G17KT 10SM CLR 16/05 A3005 RMK A01",KCVH,2026-04-28T01:35:00.000Z,36.8920,-121.4105,16,5,240,10,17,10+,30.05,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,68
"METAR KCOQ 280135Z AUTO 31014G19KT 10SM -RA OVC012 06/05 A2951 RMK AO2 TSNO",KCOQ,2026-04-28T01:35:00.000Z,46.6986,-92.5034,6,5,310,14,19,10+,29.51,,,TRUE,TRUE,,,TRUE,,,-RA,OVC,1200,,,,,,,MVFR,,,,,,,,,,,,METAR,390
"METAR KCNB 280135Z AUTO 32018G22KT 10SM OVC017 07/05 A2983 RMK AO2 T00680046",KCNB,2026-04-28T01:35:00.000Z,44.7297,-96.2623,6.8,4.6,320,18,22,10+,29.83,,,TRUE,TRUE,,,,,,,OVC,1700,,,,,,,MVFR,,,,,,,,,,,,METAR,363
"METAR KCKC 280135Z AUTO 10006KT 7SM +RA OVC004 08/08 A2942 RMK AO2 P0001",KCKC,2026-04-28T01:35:00.000Z,47.8366,-90.3864,8,8,100,6,,7,29.42,,,TRUE,TRUE,,,,,,+RA,OVC,400,,,,,,,LIFR,,,,,,0.01,,,,,,METAR,544
"METAR KATS 280135Z AUTO 23010KT 10SM CLR 26/M08 A2987 RMK AO2",KATS,2026-04-28T01:35:00.000Z,32.8524,-104.4644,26,-8,230,10,,10+,29.87,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,1073
"METAR KASL 280135Z AUTO 16004KT 7SM CLR 27/25 A2983 RMK AO2 RAB0053E0103 P0000 T02660254 $",KASL,2026-04-28T01:35:00.000Z,32.5207,-94.3066,26.6,25.4,160,4,,7,29.83,,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,VFR,,,,,,0.005,,,,,,METAR,104
"METAR KPSO 280135Z AUTO 28004KT 10SM SCT085 SCT120 09/M06 A3000 RMK AO2",KPSO,2026-04-28T01:35:00.000Z,37.2910,-107.0557,9,-6,280,4,,10+,30.00,,,TRUE,TRUE,,,,,,,SCT,8500,SCT,12000,,,,,VFR,,,,,,,,,,,,METAR,2332
"METAR KAGO 280135Z AUTO 15003KT 9SM BKN043 OVC050 26/23 A2984 RMK A01",KAGO,2026-04-28T01:35:00.000Z,33.2266,-93.2154,26,23,150,3,,9,29.84,,,TRUE,TRUE,,,,,,,BKN,4300,OVC,5000,,,,,VFR,,,,,,,,,,,,METAR,91
"METAR KACQ 280135Z AUTO 29019G24KT 10SM OVC012 08/06 A2965 RMK AO2",KACQ,2026-04-28T01:35:00.000Z,44.0702,-93.5535,8,6,290,19,24,10+,29.65,,,TRUE,TRUE,,,,,,,OVC,1200,,,,,,,MVFR,,,,,,,,,,,,METAR,339
"METAR KP08 280135Z AUTO 26013KT 10SM CLR 27/M07 A2983 RMK AO2",KP08,2026-04-28T01:35:00.000Z,32.9359,-111.4269,27,-7,260,13,,10+,29.83,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,477
"METAR KCGS 280135Z AUTO 00000KT 10SM CLR 12/07 A3024 RMK AO2 T01200075",KCGS,2026-04-28T01:35:00.000Z,38.9806,-76.9251,12,7.5,0,0,,10+,30.24,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,15
"METAR KEKM 280135Z AUTO 18004KT 9SM -RA FEW060 17/16 A2969 RMK AO2 LTG DSNT N AND W RAB0110 TSB0106E0127 P0000 T01680158 $",KEKM,2026-04-28T01:35:00.000Z,41.7222,-86.0000,16.8,15.8,180,4,,9,29.69,,,TRUE,TRUE,TRUE,,,,,-RA,FEW,6000,,,,,,,VFR,,,,,,0.005,,,,,,METAR,236
"METAR KCNC 280135Z AUTO 28017G26KT 10SM OVC018 12/12 A2975 RMK AO2",KCNC,2026-04-28T01:35:00.000Z,41.0185,-93.3608,12,12,280,17,26,10+,29.75,,,TRUE,TRUE,,,,,,,OVC,1800,,,,,,,MVFR,,,,,,,,,,,,METAR,319
"METAR KCPW 280135Z AUTO 21014G22KT 10SM SCT046 BKN060 M03/M07 A3014 RMK AO2 PWINO",KCPW,2026-04-28T01:35:00.000Z,37.4640,-106.8040,-3,-7,210,14,22,10+,30.14,,,TRUE,TRUE,,,,,TRUE,,SCT,4600,BKN,6000,,,,,VFR,,,,,,,,,,,,METAR,3570
"METAR KEDC 280135Z AUTO 15010G16KT 5SM BR BKN038 OVC044 28/26 A2980 RMK AO2",KEDC,2026-04-28T01:35:00.000Z,30.3926,-97.5622,28,26,150,10,16,5,29.80,,,TRUE,TRUE,,,,,,BR,BKN,3800,OVC,4400,,,,,MVFR,,,,,,,,,,,,METAR,184
"METAR KDNN 280135Z AUTO 16009KT 10SM CLR 20/13 A3008 RMK AO2 T02040127",KDNN,2026-04-28T01:35:00.000Z,34.7270,-84.8733,20.4,12.7,160,9,,10+,30.08,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,216
"METAR KCXE 280135Z AUTO 11003KT 10SM CLR 12/06 A3023 RMK AO1 T01240059",KCXE,2026-04-28T01:35:00.000Z,36.7923,-78.5027,12.4,5.9,110,3,,10+,30.23,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,154
"METAR KE57 280135Z AUTO 28007KT 10SM CLR 26/M14 A2987 RMK AO2",KE57,2026-04-28T01:35:00.000Z,32.9760,-102.8430,26,-14,280,7,,10+,29.87,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,1090
"METAR KCVX 280135Z AUTO 14014G19KT 10SM BKN060 OVC080 19/06 A2961 RMK AO2",KCVX,2026-04-28T01:35:00.000Z,45.3040,-85.2689,19,6,140,14,19,10+,29.61,,,TRUE,TRUE,,,,,,,BKN,6000,OVC,8000,,,,,VFR,,,,,,,,,,,,METAR,196
"METAR KCPT 280135Z AUTO 15008KT 5SM HZ CLR 27/24 A2974 RMK AO2 T02700241 $",KCPT,2026-04-28T01:35:00.000Z,32.3526,-97.4350,27,24.1,150,8,,5,29.74,,,TRUE,TRUE,TRUE,,,,,HZ,,,,,,,,,MVFR,,,,,,,,,,,,METAR,260
"METAR KEFT 280135Z AUTO 20013G19KT 10SM -RA SCT035 SCT050 SCT120 18/17 A2953 RMK AO2 LTG DSNT N THRU SE P0002 T01810172",KEFT,2026-04-28T01:35:00.000Z,42.6196,-89.5931,18.1,17.2,200,13,19,10+,29.53,,,TRUE,TRUE,,,,,,-RA,SCT,3500,SCT,5000,SCT,12000,,,VFR,,,,,,0.02,,,,,,METAR,332
"METAR KP52 280135Z AUTO 21010G16KT 10SM CLR 18/M10 A2991 RMK AO2",KP52,2026-04-28T01:35:00.000Z,34.7263,-112.0343,18,-10,210,10,16,10+,29.91,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,1085
"METAR K9D7 280135Z AUTO 33012KT 10SM CLR 07/M15 A2996 RMK AO2",K9D7,2026-04-28T01:35:00.000Z,48.4816,-99.2346,7,-15,330,12,,10+,29.96,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,451
"METAR K96D 280135Z AUTO 34013G18KT 10SM CLR 05/M04 A2993 RMK AO2",K96D,2026-04-28T01:35:00.000Z,48.9402,-97.9053,5,-4,340,13,18,10+,29.93,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,290
"METAR KETN 280135Z AUTO 15004KT 10SM CLR 27/13 A2980 RMK AO2 T02650129",KETN,2026-04-28T01:35:00.000Z,32.4164,-98.8113,26.5,12.9,150,4,,10+,29.80,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,445
"METAR KCBF 280135Z AUTO 31016G25KT 10SM BKN019 OVC026 09/06 A2985 RMK AO2",KCBF,2026-04-28T01:35:00.000Z,41.2611,-95.7604,9,6,310,16,25,10+,29.85,,,TRUE,TRUE,,,,,,,BKN,1900,OVC,2600,,,,,MVFR,,,,,,,,,,,,METAR,379
"METAR KEYF 280135Z AUTO 15003KT 10SM CLR 14/10 A3023 RMK AO2 T01370101",KEYF,2026-04-28T01:35:00.000Z,34.6042,-78.5790,13.7,10.1,150,3,,10+,30.23,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,39
"METAR KCEY 280135Z AUTO 17011G18KT 140V200 10SM SCT039 BKN046 BKN055 26/21 A2977 RMK AO2",KCEY,2026-04-28T01:35:00.000Z,36.6640,-88.3720,26,21,170,11,18,10+,29.77,,,TRUE,TRUE,,,,,,,SCT,3900,BKN,4600,BKN,5500,,,VFR,,,,,,,,,,,,METAR,172
"METAR KJKJ 280135Z AUTO 35015G21KT 10SM SCT050 SCT090 08/03 A2983 RMK AO2",KJKJ,2026-04-28T01:35:00.000Z,46.8404,-96.6545,8,3,350,15,21,10+,29.83,,,TRUE,TRUE,,,,,,,SCT,5000,SCT,9000,,,,,VFR,,,,,,,,,,,,METAR,280
"METAR MMGL 280135Z 27004KT 7SM SKC 31/01 A3004 RMK ISOL AC HZY",MMGL,2026-04-28T01:35:00.000Z,20.5230,-103.3120,31,1,270,4,,7,30.04,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,1531
"METAR KFOT 280135Z AUTO 33008KT 10SM OVC025 11/08 A3010 RMK AO1",KFOT,2026-04-28T01:35:00.000Z,40.5529,-124.1337,11,8,330,8,,10+,30.10,,,TRUE,TRUE,,,,,,,OVC,2500,,,,,,,MVFR,,,,,,,,,,,,METAR,118
"METAR KJYG 280135Z AUTO 31018G24KT 5SM UP BR OVC013 07/06 A2970 RMK AO2",KJYG,2026-04-28T01:35:00.000Z,43.9855,-94.5527,7,6,310,18,24,5,29.70,,,TRUE,TRUE,,,,,,BR UP,OVC,1300,,,,,,,MVFR,,,,,,,,,,,,METAR,323
"METAR KSGS 280135Z AUTO 30008G15KT 10SM OVC010 08/08 A2958 RMK AO2 T00810081",KSGS,2026-04-28T01:35:00.000Z,44.8601,-93.0320,8.1,8.1,300,8,15,10+,29.58,,,TRUE,TRUE,,,,,,,OVC,1000,,,,,,,MVFR,,,,,,,,,,,,METAR,250
"METAR KTEW 280135Z AUTO 15013G17KT 10SM BKN080 OVC100 17/11 A2972 RMK AO2 T01720105",KTEW,2026-04-28T01:35:00.000Z,42.5636,-84.4223,17.2,10.5,150,13,17,10+,29.72,,,TRUE,TRUE,,,,,,,BKN,8000,OVC,10000,,,,,VFR,,,,,,,,,,,,METAR,281
"METAR KJFZ 280135Z AUTO 13007KT 100V180 10SM CLR 16/06 A3010 RMK AO2 T01550057",KJFZ,2026-04-28T01:35:00.000Z,37.0634,-81.7969,15.5,5.7,130,7,,10+,30.10,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,809
"METAR KTOB 280135Z AUTO 29018G25KT 6SM BR OVC005 08/08 A2957 RMK AO2 PK WND 28028/0108 T00800080",KTOB,2026-04-28T01:35:00.000Z,44.0202,-92.8295,8,8,290,18,25,6,29.57,,,TRUE,TRUE,,,,,,BR,OVC,500,,,,,,,IFR,,,,,,,,,,,,METAR,394
"METAR KE42 280135Z AUTO 07010KT 10SM CLR 19/03 A2986 RMK AO2 T01920030",KE42,2026-04-28T01:35:00.000Z,36.2193,-101.1940,19.2,3,70,10,,10+,29.86,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,942
"METAR KOCQ 280135Z AUTO 17006KT 10SM BKN012 OVC050 13/12 A2952 RMK AO1 T01250122",KOCQ,2026-04-28T01:35:00.000Z,44.8749,-87.9084,12.5,12.2,170,6,,10+,29.52,,,TRUE,TRUE,,,,,,,BKN,1200,OVC,5000,,,,,MVFR,,,,,,,,,,,,METAR,181
"METAR KJFX 280135Z AUTO VRB05KT 10SM BKN055 OVC065 24/19 A2999 RMK AO2",KJFX,2026-04-28T01:35:00.000Z,33.9008,-87.3092,24,19,0,5,,10+,29.99,,,TRUE,TRUE,,,,,,,BKN,5500,OVC,6500,,,,,VFR,,,,,,,,,,,,METAR,144
"METAR KISQ 280135Z AUTO 10010G18KT 10SM -RA OVC050 10/06 A2958 RMK AO2 T01020062",KISQ,2026-04-28T01:35:00.000Z,45.9729,-86.1728,10.2,6.2,100,10,18,10+,29.58,,,TRUE,TRUE,,,,,,-RA,OVC,5000,,,,,,,VFR,,,,,,,,,,,,METAR,206
"METAR KHDC 280135Z AUTO 15007KT 10SM CLR 25/22 A3000 RMK AO2 T02450216",KHDC,2026-04-28T01:35:00.000Z,30.5237,-90.4176,24.5,21.6,150,7,,10+,30.00,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,12
"METAR KBIJ 280135Z AUTO 06003KT 10SM CLR 20/15 A3010 RMK AO2",KBIJ,2026-04-28T01:35:00.000Z,31.4000,-84.8939,20,15,60,3,,10+,30.10,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,63
"METAR KIRS 280135Z AUTO 15012KT 10SM -RA BKN075 OVC090 17/15 A2969 RMK AO2",KIRS,2026-04-28T01:35:00.000Z,41.8154,-85.4376,17,15,150,12,,10+,29.69,,,TRUE,TRUE,,,,,,-RA,BKN,7500,OVC,9000,,,,,VFR,,,,,,,,,,,,METAR,282
"METAR KE77 280135Z AUTO 25008KT 10SM CLR 23/M10 A2996 RMK AO2",KE77,2026-04-28T01:35:00.000Z,32.6340,-110.6467,23,-10,250,8,,10+,29.96,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,989
"METAR KCQB 280135Z AUTO 36006KT 10SM CLR 21/14 A2983 RMK AO2 T02050140",KCQB,2026-04-28T01:35:00.000Z,35.7223,-96.8187,20.5,14,360,6,,10+,29.83,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,298
"METAR KEBA 280135Z AUTO 00000KT 10SM CLR 15/11 A3016 RMK AO2 T01520110",KEBA,2026-04-28T01:35:00.000Z,34.0957,-82.8121,15.2,11,0,0,,10+,30.16,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,180
"METAR KOLY 280135Z AUTO 11010KT 10SM BKN036 OVC047 18/18 A2972 RMK AO2 LTG DSNT W THRU NE T01810181",KOLY,2026-04-28T01:35:00.000Z,38.7213,-88.1799,18.1,18.1,110,10,,10+,29.72,,,TRUE,TRUE,,,,,,,BKN,3600,OVC,4700,,,,,VFR,,,,,,,,,,,,METAR,144
"METAR KASN 280135Z AUTO 15004KT 10SM OVC075 24/18 A3001 RMK AO2",KASN,2026-04-28T01:35:00.000Z,33.5690,-86.0519,24,18,150,4,,10+,30.01,,,TRUE,TRUE,,,,,,,OVC,7500,,,,,,,VFR,,,,,,,,,,,,METAR,159
"METAR KHWY 280135Z AUTO 13003KT 10SM CLR 13/05 A3024 RMK AO2 T01330047",KHWY,2026-04-28T01:35:00.000Z,38.5876,-77.7150,13.3,4.7,130,3,,10+,30.24,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,93
